"","village","year","cgvo","l_subsidy_rate","l_poor_housing_rate","l_poor_reg_rate","l_disability_rate","district","precipitation","temperature"
"633",74,2006,0,3.34440660476685,4.31543493270874,2.30001783370972,1.17314541339874,23,0.00202599999476224,41.6304109589041
"634",74,2009,0,3.40503478050232,4.34675407409668,2.30696821212769,1.47234880924225,23,0.00217799998521805,41.0060273972602
"635",74,2010,0,3.44480204582214,4.37966585159302,2.1692750453949,1.47494292259216,23,0.00248200000226498,40.2506849315068
"636",74,2011,0,3.53173875808716,4.60496616363525,1.99844169616699,1.47581017017365,23,0.0020189999891445,41.38
"637",75,2000,0,2.60655641555786,NA,0,NA,23,0.0010859999878332,39.6469945355191
"638",75,2001,0,NA,2.8019163608551,0,NA,23,0.00110299999359995,40.0241095890411
"639",75,2002,0,3.00509786605835,2.9102349281311,0,NA,23,0.00194300001207739,40.8645429362881
"640",75,2003,0,3.79140567779541,2.9141833782196,2.29516577720642,3.79140567779541,23,0.00215100000109524,42.0210526315789
"641",75,2004,0,3.77004861831665,3.12038826942444,2.2710587978363,2.41860461235046,23,0.00130399999339133,41.6087912087912
"642",75,2005,0,3.68306541442871,3.16442632675171,2.01447820663452,2.34375476837158,23,0.00230000000633299,39.5260273972603
"643",75,2006,0,3.55103826522827,3.31595420837402,1.86193156242371,2.40539646148682,23,0.001790000016056,40.1139726027398
"644",75,2009,0,2.82174253463745,3.54339003562927,1.41896295547485,3.90140843391418,23,0.00239399999827147,39.0925
"645",75,2010,0,2.73773097991943,3.60092711448669,1.37052583694458,3.87604331970215,23,0.00213000000566244,38.5712328767123
"646",75,2011,0,2.75633335113525,3.63342237472534,1.43728268146515,3.89359521865845,23,0.00199099998362362,40.2353424657534
"647",77,2000,0,2.35159063339233,NA,1.23919427394867,NA,23,0.00217299999240786,36.0775956284153
"648",77,2001,0,2.20916509628296,4.40561008453369,0.737598955631256,NA,23,0.0014279999865219,36.5093150684932
"649",77,2002,0,2.20796298980713,4.41444969177246,0.737598955631256,NA,23,0.00289599998760968,37.5428571428571
"650",77,2003,0,2.15724992752075,4.42973375320435,0.646627128124237,1.42284274101257,23,0.00267599999774247,38.5
"651",77,2004,0,2.15605735778809,4.42973375320435,0.646627128124237,1.42181932926178,23,0.00150199999697506,37.7688524590164
"652",77,2005,0,1.92241477966309,4.42973375320435,0.646627128124237,1.02823925018311,23,0.00242799999862909,36.4605479452055
"653",77,2006,0,1.92241477966309,4.42973375320435,0.646627128124237,1.02823925018311,23,0.00291799999438226,36.2454794520548
"654",77,2007,0,2.45795583724976,4.42973375320435,0.646627128124237,1.022505402565,23,0.00198699997421354,39.739010989011
"655",77,2008,0,2.45795583724976,4.42973375320435,0.646627128124237,1.022505402565,23,0.00251999999955297,38.5371584699454
"656",77,2009,0,2.45795583724976,NA,1.18247652053833,NA,23,0.00267799998503178,35.8690410958904
"657",77,2010,0,2.4563295841217,NA,1.18247652053833,NA,23,0.00210500000976026,35.7605479452055
"658",77,2011,0,2.4563295841217,NA,1.18247652053833,NA,23,0.00231300000082701,36.3309589041096
"659",78,2000,0,2.17617106437683,NA,0.839750647544861,NA,23,0.00306899996493012,38.1043715846995
"660",78,2001,0,NA,NA,NA,NA,23,0.00231199998538941,38.5364383561644
"661",78,2002,0,2.1790623664856,NA,NA,NA,23,0.0029500000089407,39.5803867403315
"662",78,2003,0,NA,NA,NA,NA,23,0.00294899998698384,40.6586776859504
"663",78,2004,0,4.37587833404541,NA,NA,1.60783982276917,23,0.00264499999694526,40.1032967032967
"664",78,2005,0,3.36152052879333,4.56038475036621,2.40933704376221,1.60465514659882,23,0.00289399999678135,38.898904109589
"665",78,2006,0,4.21589517593384,4.56038475036621,3.74097943305969,1.60254037380219,23,0.00283399998024106,39.8101369863014
"666",78,2007,0,4.16199493408203,4.5767970085144,3.65475964546204,1.59938097000122,23,0.00191099998559803,41.9744505494506
"667",78,2008,0,4.16199493408203,4.5767970085144,3.65475964546204,1.59938097000122,23,0.00268400001917034,41.1218579234973
"668",78,2009,0,3.84105610847473,4.5767970085144,3.22089910507202,1.60201275348663,23,0.00260499999988824,38.2516666666667
"669",78,2010,0,3.80151581764221,4.55089664459229,3.02691626548767,1.53631138801575,23,0.00287099998872727,37.8402739726027
"670",78,2011,0,3.84561705589294,4.61512041091919,3.16300415992737,1.53965985774994,23,0.00191099998541176,39.5630136986301
"671",79,2000,0,NA,NA,NA,NA,23,0.00306899996493012,38.1043715846995
"672",79,2001,0,2.76642680168152,4.02494764328003,0.518039345741272,NA,23,0.00231199998538941,38.5364383561644
"673",79,2002,0,2.86086010932922,4.07435464859009,0.638087451457977,NA,23,0.0029500000089407,39.5803867403315
"674",79,2003,0,2.09033560752869,3.19171071052551,0.640436053276062,1.6463760137558,23,0.00294899998698384,40.6586776859504
"675",79,2004,0,2.09090042114258,3.34093451499939,0.640907943248749,1.64689636230469,23,0.00264499999694526,40.1032967032967
"676",79,2005,0,2.03771042823792,3.4560980796814,0.466283857822418,1.6352846622467,23,0.00289399999678135,38.898904109589
"677",79,2006,0,2.03771042823792,3.4560980796814,0.466283857822418,1.6352846622467,23,0.00283399998024106,39.8101369863014
"678",79,2007,0,2.00498032569885,3.09015083312988,0.462623536586761,1.60502183437347,23,0.00191099998559803,41.9744505494506
"679",79,2008,0,2.00498032569885,3.09015083312988,0.462623536586761,1.60502183437347,23,0.00268400001917034,41.1218579234973
"680",79,2009,0,2.86572456359863,3.98524212837219,0.77083146572113,1.78650104999542,23,0.00260499999988824,38.2516666666667
"681",79,2010,0,2.04509425163269,4.01720190048218,0.492476493120193,1.60477733612061,23,0.00287099998872727,37.8402739726027
"682",79,2011,0,2.33467578887939,3.07683539390564,0.46444633603096,1.3883980512619,23,0.00191099998541176,39.5630136986301
"683",80,2000,0,NA,NA,NA,NA,23,0.00164599999636412,36.225956284153
"684",80,2001,0,2.57836556434631,3.28223967552185,0.795464396476746,NA,23,0.00163599999528378,36.622191780822
"685",80,2002,0,2.50261187553406,3.28637957572937,0.633385419845581,NA,23,0.00206700000427663,37.5461325966851
"686",80,2003,0,2.88633584976196,3.21408820152283,1.27733421325684,NA,23,0.00280200000107288,38.736914600551
"687",80,2004,0,2.84555220603943,3.35662913322449,1.40534257888794,NA,23,0.00162699998542666,37.8519230769231
"688",80,2005,0,3.422199010849,3.32425308227539,2.14375114440918,NA,23,0.00203299998696893,36.7967123287671
"689",80,2006,0,3.97963690757751,3.35758209228516,2.75010991096497,1.57236063480377,23,0.00228099997062236,36.2216438356164
"690",80,2007,0,3.99661040306091,3.38630318641663,2.71610689163208,NA,23,0.00139100000821054,39.6667582417583
"691",80,2008,0,3.99661040306091,3.38630318641663,2.71610689163208,NA,23,0.00180000000409782,38.5311475409836
"692",80,2009,0,4.45331907272339,3.42789506912231,2.25940680503845,NA,23,0.00290200001895428,35.1491666666667
"693",80,2010,0,4.44348382949829,3.51559638977051,2.24842476844788,NA,23,0.00180299999024719,35.8265753424658
"694",80,2011,0,4.48982381820679,3.54622101783752,2.28101515769958,1.49543941020966,23,0.00171199999991804,37.1117808219178
"695",81,2000,0,3.04876518249512,NA,NA,NA,23,0.00164200001675636,39.9046448087432
"696",81,2001,0,3.23046827316284,3.82864141464233,0.908855736255646,NA,23,0.00109100000355393,40.2909589041096
"697",81,2002,0,3.04452252388,3.96664810180664,0.918697476387024,NA,23,0.00165800001006573,40.3925824175824
"698",81,2003,0,3.42998647689819,3.87978482246399,2.17003846168518,0.824355125427246,23,0.00240099997911602,41.5756164383561
"699",81,2004,0,3.42545461654663,3.86758542060852,2.16546964645386,0.821727931499481,23,0.00130499999448657,40.9724043715847
"700",81,2005,0,3.48939752578735,3.8625602722168,2.25469899177551,0.820065259933472,23,0.00198900000080466,39.5156164383562
"701",81,2006,0,3.37778782844543,3.85896778106689,2.3404266834259,0.818645775318146,23,0.00194400000162423,39.4356164383561
"702",81,2007,0,3.91616773605347,3.80249190330505,2.32212543487549,0.811393439769745,23,0.00172800000663847,42.7071428571429
"703",81,2008,0,3.91616773605347,3.80249190330505,2.32212543487549,0.811393439769745,23,0.00159000000152737,42.1581967213115
"704",81,2009,0,3.90537858009338,3.79123377799988,1.10083937644958,0.81000542640686,23,0.00212099999990314,39.0789041095891
"705",81,2010,0,3.95990395545959,3.78365731239319,1.25514912605286,0.808622360229492,23,0.00227899999078363,38.4402739726027
"706",81,2011,1,3.85772776603699,3.77545738220215,1.15726101398468,0.80724424123764,23,0.00173799999747425,39.9958904109589
"707",82,2000,0,2.12802624702454,NA,0.441832780838013,NA,23,0.00207799999006093,40.3699453551912
"708",82,2001,0,1.96606373786926,4.35242605209351,0.980829298496246,NA,23,0.0017179999884218,40.9641095890411
"709",82,2002,0,2.3894157409668,4.38952350616455,0.913301169872284,NA,23,0.00237000002097338,42.0587912087913
"710",82,2003,0,NA,4.44451332092285,1.55029737949371,1.88031280040741,23,0.00210299999620765,43.0043835616438
"711",82,2004,1,NA,4.4731650352478,1.37884092330933,1.87770187854767,23,0.0023189999891445,42.5153005464481
"712",82,2005,1,NA,4.48997068405151,1.37884092330933,1.87718081474304,23,0.00211499998997897,40.7060273972602
"713",82,2006,1,2.91728162765503,4.47684240341187,1.3606048822403,1.86069869995117,23,0.00202599999476224,41.6304109589041
"714",82,2007,1,2.7381157875061,4.50154829025269,0.89436537027359,1.8596807718277,23,0.00185699999388307,44.0126373626374
"715",82,2008,0,2.7381157875061,4.50154829025269,0.89436537027359,1.8596807718277,23,0.00194500000495464,43.9368852459016
"716",82,2009,0,2.81885051727295,4.51085948944092,0.669049680233002,1.86478459835052,23,0.00217799998521805,41.0060273972602
"717",82,2010,0,3.65065813064575,4.57421970367432,0.784118950366974,2.35364031791687,23,0.00248200000226498,40.2506849315068
"718",82,2011,0,2.10554027557373,4.57722473144531,0.38491103053093,2.36230444908142,23,0.0020189999891445,41.38
"719",83,2000,0,NA,NA,NA,NA,23,0.00319299997612834,36.8084699453552
"720",83,2001,0,2.90582084655762,2.77112507820129,1.4530485868454,NA,23,0.00155099999029189,37.133698630137
"721",83,2002,0,2.9652886390686,2.8280611038208,1.52347540855408,NA,23,0.00281599998213351,37.8266483516483
"722",83,2003,0,2.67647933959961,2.79046630859375,2.10123801231384,2.2666072845459,23,0.00213700000420213,38.7142465753425
"723",83,2004,0,3.1258807182312,2.88192915916443,2.02184700965881,2.26559710502625,23,0.00225800001416355,38.3601092896175
"724",83,2005,0,3.12623977661133,2.96572327613831,1.97965574264526,2.26593351364136,23,0.00223099999483675,37.3375342465753
"725",83,2006,0,3.1092586517334,3.04303550720215,1.93560540676117,2.26559710502625,23,0.00266199999041855,37.4591780821918
"726",83,2007,0,3.22055745124817,3.12855172157288,1.95787310600281,2.26593351364136,23,0.00128599999509752,40.1126373626374
"727",83,2008,0,3.22055745124817,3.12855172157288,1.95787310600281,2.26593351364136,23,0.00205900000017136,39.5155737704918
"728",83,2009,0,3.21947598457336,3.19462156295776,1.97965574264526,2.26492404937744,23,0.00250900001525879,36.6323287671233
"729",83,2010,0,3.2358078956604,3.25659537315369,1.97965574264526,2.26627039909363,23,0.00246899999566376,36.1564383561644
"730",83,2011,0,3.14259004592896,NA,1.73698425292969,2.26593351364136,23,0.00191199999954551,37.6471232876712
"731",84,2000,0,3.40539574623108,NA,1.43630480766296,NA,32,0.00488699992410839,58.1644808743169
"732",84,2001,0,NA,NA,NA,NA,32,0.0032029999865219,58.0827397260274
"733",84,2002,0,4.26948165893555,4.60573625564575,1.74344098567963,NA,32,0.0028709999864921,58.639010989011
"734",84,2004,0,2.87416577339172,4.59922885894775,1.63707792758942,2.44703936576843,32,0.00313500000983477,58.8792349726776
"735",84,2005,0,2.9201385974884,4.59280109405518,1.43143820762634,2.44463276863098,32,0.00552100002206862,57.6019178082192
"736",84,2006,0,2.87002611160278,4.58308076858521,1.26631939411163,2.51636791229248,32,0.00477199999764562,58.8123287671233
"737",84,2007,0,NA,4.57326507568359,1.75389659404755,3.48196721076965,32,0.00509599999990314,59.2563186813186
"738",84,2008,0,NA,4.57326507568359,1.75389659404755,3.48196721076965,32,0.00456800000201911,57.077868852459
"739",84,2010,1,3.95367383956909,4.4563627243042,2.63431406021118,3.41650414466858,32,0.00361799997724593,56.181095890411
"740",85,2000,0,3.25210642814636,NA,1.49519526958466,NA,32,0.00448199998140335,62.2142076502732
"741",85,2001,0,3.26715517044067,1.97801399230957,1.49519526958466,NA,32,0.00464499999191612,62.3386301369863
"742",85,2002,0,3.0964515209198,1.49788546562195,1.32913601398468,NA,32,0.00469100001454353,62.9950549450549
"743",85,2003,0,2.42187285423279,1.32913601398468,1.12601137161255,1.40611708164215,32,0.00508699997216463,62.1515068493151
"744",85,2004,0,2.15986061096191,2.3529224395752,0.783687889575958,2.57764482498169,32,0.00417900000326335,63.1549180327868
"745",85,2005,0,2.18850207328796,3.17795467376709,0.819266140460968,2.57617974281311,32,0.00423599999379367,62.4717808219178
"746",85,2006,0,2.18709635734558,3.17795467376709,0.819266140460968,2.57471704483032,32,0.00449999999497086,63.4671232876712
"747",85,2010,0,2.10841059684753,3.1548957824707,0.884975433349609,2.55616521835327,32,0.00449299996607006,61.9528767123288
"748",86,2001,0,3.55068159103394,4.21016597747803,0.852409720420837,NA,32,0.00369600001517683,60.1813698630137
"749",86,2002,0,NA,4.13429880142212,0.719894707202911,NA,32,0.00407599997483194,60.5332417582417
"750",86,2003,0,1.69842541217804,4.01930904388428,0.606480300426483,0.8796706199646,32,0.00534300001785159,59.0871232876712
"751",86,2004,0,1.69957852363586,3.96754598617554,0.605791687965393,0.880496501922607,32,0.00332200000043958,60.6234972677595
"752",86,2005,0,2.3267195224762,3.52304601669312,1.16408467292786,1.1972713470459,32,0.0045529999891296,59.3153424657534
"753",86,2006,0,2.41332650184631,3.58726572990417,1.12062573432922,1.32811558246613,32,0.00446999997664243,60.5646575342466
"754",86,2007,0,4.07208108901978,3.56491422653198,2.24999141693115,2.45578241348267,32,0.00482899997215718,60.7832417582418
"755",86,2008,1,4.07208108901978,3.56491422653198,2.24999141693115,2.45578241348267,32,0.00334400002751499,59.4991803278689
"756",86,2009,1,2.23711347579956,3.76468324661255,0.326925098896027,1.44775259494781,32,0.00474599996469915,59.9778082191781
"757",86,2010,1,NA,3.00604486465454,NA,4.17935132980347,32,0.00387799998093396,59.6268493150685
"758",86,2011,1,NA,2.99992203712463,1.6185564994812,4.16732931137085,32,0.00476699999570847,59.031506849315
"759",91,2000,0,3.10063815116882,NA,0.869820237159729,NA,32,0.00488699992410839,58.1644808743169
"760",91,2001,0,3.06864905357361,4.56588125228882,0.869820237159729,NA,32,0.0032029999865219,58.0827397260274
"761",91,2002,0,2.96282362937927,4.55318355560303,0.794426620006561,NA,32,0.0028709999864921,58.639010989011
"762",91,2004,0,2.98382806777954,4.54452085494995,1.76117599010468,2.45624828338623,32,0.00313500000983477,58.8792349726776
"763",91,2005,0,3.13940215110779,4.5371789932251,1.00106203556061,2.45274686813354,32,0.00552100002206862,57.6019178082192
"764",91,2006,0,2.73282885551453,4.5166072845459,1.65443396568298,3.34934759140015,32,0.00477199999764562,58.8123287671233
"765",91,2007,0,3.54139041900635,4.43577003479004,1.67805099487305,2.87680435180664,32,0.00509599999990314,59.2563186813186
"766",91,2008,0,3.54139041900635,4.43577003479004,1.67805099487305,2.87680435180664,32,0.00456800000201911,57.077868852459
"767",91,2010,1,3.49741458892822,4.38905811309814,1.61344993114471,2.98157262802124,32,0.00361799997724593,56.181095890411
"768",92,2000,0,NA,NA,NA,NA,32,0.00446299998257309,60.2292349726776
"769",92,2001,0,2.2700080871582,4.33408689498901,0.331296682357788,NA,32,0.00369600001517683,60.1813698630137
"770",92,2002,0,2.24190211296082,4.31614542007446,0.273430049419403,NA,32,0.00407599997483194,60.5332417582417
"771",92,2003,0,2.21352601051331,4.28955459594727,0.273430049419403,0.66276228427887,32,0.00534300001785159,59.0871232876712
"772",92,2004,0,3.25748825073242,4.01113128662109,1.56371939182281,2.63665986061096,32,0.00332200000043958,60.6234972677595
"773",92,2005,0,3.22302842140198,3.99252390861511,1.51426959037781,2.61639761924744,32,0.0045529999891296,59.3153424657534
"774",92,2006,0,3.18865633010864,3.98530864715576,1.46207809448242,2.57305240631104,32,0.00446999997664243,60.5646575342466
"775",92,2007,0,2.67089605331421,3.92872333526611,0.781539916992188,2.1243040561676,32,0.00482899997215718,60.7832417582418
"776",92,2008,0,2.67089605331421,3.92872333526611,0.781539916992188,2.1243040561676,32,0.00334400002751499,59.4991803278689
"777",92,2009,0,3.66061401367188,4.44296026229858,2.11991333961487,3.17391037940979,32,0.00474599996469915,59.9778082191781
"778",92,2010,0,2.93751835823059,3.8951997756958,0.586367964744568,1.93965065479279,32,0.00387799998093396,59.6268493150685
"779",93,2000,0,1.94279968738556,NA,0.133889496326447,NA,32,0.00446299998257309,60.2292349726776
"780",93,2001,0,1.94373154640198,4.61512041091919,0.134611502289772,NA,32,0.00369600001517683,60.1813698630137
"781",93,2002,0,1.94887709617615,4.61512041091919,0.136825084686279,NA,32,0.00407599997483194,60.5332417582417
"782",93,2003,0,2.10100650787354,4.61512041091919,0.365910530090332,1.46122980117798,32,0.00534300001785159,59.0871232876712
"783",93,2004,0,1.7866849899292,4.61512041091919,0.460995376110077,1.58212172985077,32,0.00332200000043958,60.6234972677595
"784",93,2005,0,2.54204964637756,4.61512041091919,1.11506962776184,1.58962190151215,32,0.0045529999891296,59.3153424657534
"785",93,2006,0,1.87890183925629,4.61512041091919,0.462079524993896,1.58564066886902,32,0.00446999997664243,60.5646575342466
"786",93,2007,0,1.89505457878113,4.61512041091919,0.46591517329216,1.6008083820343,32,0.00482899997215718,60.7832417582418
"787",93,2008,0,1.89505457878113,4.61512041091919,0.46591517329216,1.6008083820343,32,0.00334400002751499,59.4991803278689
"788",93,2010,0,2.96088290214539,3.97745394706726,0.638087451457977,1.77223765850067,32,0.00387799998093396,59.6268493150685
"789",94,2000,0,3.02907013893127,NA,0.504246652126312,NA,32,0.00446299998257309,60.2292349726776
"790",94,2001,0,3.02567172050476,4.53917598724365,0.616413414478302,NA,32,0.00369600001517683,60.1813698630137
"791",94,2002,0,2.68677282333374,4.56376266479492,0.445837557315826,NA,32,0.00407599997483194,60.5332417582417
"792",94,2003,0,3.2446084022522,4.54855680465698,0.433083802461624,1.84988009929657,32,0.00534300001785159,59.0871232876712
"793",94,2004,0,3.15734243392944,4.56279420852661,0.23980613052845,1.84988009929657,32,0.00332200000043958,60.6234972677595
"794",94,2005,0,3.1780993938446,4.54347324371338,0.246336191892624,1.68290424346924,32,0.0045529999891296,59.3153424657534
"795",94,2006,0,3.08763265609741,4.53151750564575,0.246336191892624,1.45953667163849,32,0.00446999997664243,60.5646575342466
"796",94,2007,0,3.13453817367554,4.50241899490356,0.249424070119858,1.457848072052,32,0.00482899997215718,60.7832417582418
"797",94,2008,0,3.13453817367554,4.50241899490356,0.249424070119858,1.457848072052,32,0.00334400002751499,59.4991803278689
"798",94,2010,0,2.91926550865173,4.49176979064941,0.404633522033691,1.32641899585724,32,0.00387799998093396,59.6268493150685
"799",95,2000,0,3.28362822532654,NA,1.13787829875946,NA,32,0.00446299998257309,60.2292349726776
"800",95,2001,0,3.25330138206482,4.55446577072144,1.01096498966217,NA,32,0.00369600001517683,60.1813698630137
"801",95,2002,0,3.29487442970276,4.55402517318726,0.533110678195953,NA,32,0.00407599997483194,60.5332417582417
"802",95,2003,0,3.29737877845764,4.5306077003479,0.537512600421906,3.14136457443237,32,0.00534300001785159,59.0871232876712
"803",95,2004,0,3.25683212280273,4.53383207321167,0.540488839149475,3.15012693405151,32,0.00332200000043958,60.6234972677595
"804",95,2005,0,3.28505373001099,4.52734804153442,0.552739262580872,3.05859899520874,32,0.0045529999891296,59.3153424657534
"805",95,2006,0,3.2422080039978,4.52263689041138,0.555891394615173,2.93170356750488,32,0.00446999997664243,60.5646575342466
"806",95,2007,0,3.07158780097961,4.50312519073486,0.552739262580872,2.77814602851868,32,0.00482899997215718,60.7832417582418
"807",95,2008,0,3.07158780097961,4.50312519073486,0.552739262580872,2.77814602851868,32,0.00334400002751499,59.4991803278689
"808",95,2010,1,2.93689179420471,4.4860463142395,0.541989624500275,2.69031143188477,32,0.00387799998093396,59.6268493150685
"809",96,2000,0,2.53294014930725,NA,1.3250652551651,NA,32,0.00435099997017533,61.351912568306
"810",96,2001,0,2.57984709739685,2.04159665107727,1.31302213668823,NA,32,0.00307000001575798,61.4671232876713
"811",96,2002,0,2.35741949081421,1.89969217777252,1.02108263969421,NA,32,0.00439599998816848,61.6816438356164
"812",96,2003,0,1.9426600933075,1.59079265594482,0.536773800849915,3.05977559089661,32,0.00677699999511242,60.6893150684931
"813",96,2004,0,NA,NA,NA,NA,32,0.00433200002610683,62.0857923497267
"814",96,2005,0,1.85309875011444,1.80188834667206,0.421049863100052,3.03134274482727,32,0.00389799997974187,61.1991780821917
"815",96,2006,0,2.01916933059692,1.57679927349091,0.529498398303986,3.05353045463562,32,0.00464699996784329,62.1410958904109
"816",96,2007,0,3.65535259246826,1.16889369487762,1.52248859405518,3.13675379753113,32,0.00454099997859448,62.6769863013698
"817",96,2008,0,3.65535259246826,1.16889369487762,1.52248859405518,3.13675379753113,32,0.00403299998436123,60.8803278688525
"818",96,2009,1,NA,NA,1.4451105594635,NA,32,0.00615799999199808,61.3254794520548
"819",96,2010,1,3.41214990615845,0.99565064907074,1.3165088891983,3.09237480163574,32,0.00534900000281632,61.0210958904109
"820",97,2000,0,2.3698034286499,NA,0.887303233146667,NA,32,0.00435099997017533,61.351912568306
"821",97,2001,0,2.2423198223114,3.31158518791199,0.887303233146667,NA,32,0.00307000001575798,61.4671232876713
"822",97,2002,0,2.10977387428284,3.20158433914185,0.887303233146667,NA,32,0.00439599998816848,61.6816438356164
"823",97,2003,0,NA,3.13989543914795,2.30836534500122,3.1352391242981,32,0.00677699999511242,60.6893150684931
"824",97,2004,0,3.70065188407898,3.40539574623108,2.57535076141357,3.13243842124939,32,0.00433200002610683,62.0857923497267
"825",97,2005,0,2.84492659568787,2.17099356651306,1.23173904418945,3.13945627212524,32,0.00389799997974187,61.1991780821917
"826",97,2006,0,3.43350338935852,4.59137868881226,1.21481430530548,3.15652179718018,32,0.00464699996784329,62.1410958904109
"827",97,2007,0,3.16662502288818,4.58235359191895,1.20164453983307,3.16662502288818,32,0.00454099997859448,62.6769863013698
"828",97,2008,0,3.16662502288818,4.58235359191895,1.20164453983307,3.16662502288818,32,0.00403299998436123,60.8803278688525
"829",97,2010,0,3.38971900939941,4.56797504425049,1.33255004882812,3.16228151321411,32,0.00534900000281632,61.0210958904109
"830",98,2000,0,2.46408200263977,NA,0.821489989757538,NA,32,0.00587000002730638,60.8707650273224
"831",98,2001,0,2.72897505760193,2.81571578979492,0.956497192382812,NA,32,0.00580200001429766,60.7832876712329
"832",98,2002,0,2.40397810935974,2.0858314037323,0.495321452617645,NA,32,0.00487199996504933,61.2648351648351
"833",98,2003,0,NA,0.495321452617645,0.956497192382812,1.48454773426056,32,0.00388900000602007,60.1517808219178
"834",98,2004,0,2.04465055465698,NA,0.484308928251266,1.88788461685181,32,0.00431799997780472,61.3172131147541
"835",98,2005,0,2.04172801971436,NA,0.484308928251266,1.88503611087799,32,0.00292500000558794,60.5509589041096
"836",98,2006,0,2.17864847183228,NA,0.484308928251266,1.88645899295807,32,0.0049149999903515,61.6112328767123
"837",98,2010,0,3.93233633041382,0.821489989757538,1.8584851026535,1.82632958889008,32,0.00474799998942763,60.7372602739726
"838",99,2000,0,2.60932898521423,NA,1.25724530220032,NA,33,0.00448199998140335,62.2142076502732
"839",99,2001,0,2.63297653198242,4.50469779968262,1.24831652641296,NA,33,0.00464499999191612,62.3386301369863
"840",99,2002,0,2.7661669254303,4.51833963394165,1.24831652641296,NA,33,0.00469100001454353,62.9950549450549
"841",99,2003,0,2.88399338722229,4.20841693878174,1.7917594909668,3.15759897232056,33,0.00508699997216463,62.1515068493151
"842",99,2004,0,2.77141761779785,4.18965482711792,1.68175852298737,3.15580439567566,33,0.00417900000326335,63.1549180327868
"843",99,2005,0,3.49696397781372,4.18014001846313,2.39789533615112,3.16119885444641,33,0.00423599999379367,62.4717808219178
"844",99,2006,0,2.34848499298096,4.17670679092407,1.25724530220032,3.16662502288818,33,0.00449999999497086,63.4671232876712
"845",99,2007,0,NA,4.14731884002686,0.487923860549927,NA,33,0.00393800001684576,63.4502747252747
"846",99,2008,0,NA,4.14731884002686,0.487923860549927,NA,33,0.00412799999676645,61.9459016393443
"847",99,2009,1,2.34677386283875,4.08581781387329,0.487923860549927,3.24160242080688,33,0.00573700000103563,62.4468493150685
"848",99,2010,1,2.79094219207764,4.08581781387329,0.487923860549927,3.25256562232971,33,0.00449299996607006,61.9528767123288
"849",99,2011,1,2.98196744918823,4.05358791351318,0.487923860549927,3.2325644493103,33,0.00454700000751764,61.4416438356164
"850",100,2000,0,1.50876128673553,NA,0.705886244773865,NA,33,0.00613599999807775,65.8770491803279
"851",100,2001,0,1.51565408706665,4.24723625183105,0.711119413375854,NA,33,0.00603999996632338,66.0857534246575
"852",100,2002,0,2.45917749404907,4.24723625183105,0.711119413375854,NA,33,0.00585800001081079,66.8945054945055
"853",100,2003,0,NA,4.17081356048584,1.67669010162354,2.44945311546326,33,0.00404900002367794,66.9178082191781
"854",100,2004,0,3.77571678161621,4.16255283355713,1.92896056175232,2.45592331886292,33,0.00492099997457117,66.5065573770492
"855",100,2005,0,2.93015313148499,4.1722526550293,1.24566578865051,2.45430111885071,33,0.00625199998505413,66.1443835616438
"856",100,2006,0,NA,4.13578176498413,1.9676501750946,2.48567080497742,33,0.00679599997084588,67.1887671232876
"857",100,2007,0,NA,4.13578176498413,1.27091228961945,2.47896909713745,33,0.00527699999250472,67.334065934066
"858",100,2008,0,NA,4.13578176498413,1.27091228961945,2.47896909713745,33,0.00486300000734627,66.3896174863388
"859",100,2009,0,NA,4.13578176498413,1.27091228961945,NA,33,0.00564600000698119,66.3364383561644
"860",100,2010,0,NA,4.07970571517944,1.24215090274811,NA,33,0.00885100000500679,65.4575342465753
"861",100,2011,0,NA,3.99271726608276,1.24215090274811,NA,33,0.00471600000411272,65.4556164383561
"862",101,2000,0,NA,NA,NA,NA,33,0.00448199998140335,62.2142076502732
"863",101,2001,0,2.9792582988739,0.318113178014755,1.05523812770844,NA,33,0.00464499999191612,62.3386301369863
"864",101,2002,0,2.39835000038147,0,1.05646049976349,NA,33,0.00469100001454353,62.9950549450549
"865",101,2003,0,2.263916015625,2.13837122917175,1.07137322425842,0.700221478939056,33,0.00508699997216463,62.1515068493151
"866",101,2004,0,2.45708417892456,2.09207725524902,1.07137322425842,1.95975112915039,33,0.00417900000326335,63.1549180327868
"867",101,2005,0,2.62662982940674,1.93875539302826,1.07137322425842,1.96809136867523,33,0.00423599999379367,62.4717808219178
"868",101,2006,0,2.47208380699158,1.88519954681396,0.932725250720978,NA,33,0.00449999999497086,63.4671232876712
"869",101,2007,0,2.52191090583801,1.73186135292053,1.00948452949524,NA,33,0.00393800001684576,63.4502747252747
"870",101,2008,1,2.52191090583801,1.73186135292053,1.00948452949524,NA,33,0.00412799999676645,61.9459016393443
"871",101,2009,1,2.52334833145142,1.73186135292053,1.00948452949524,NA,33,0.00573700000103563,62.4468493150685
"872",101,2010,1,2.67847442626953,1.62329494953156,1.07772374153137,NA,33,0.00449299996607006,61.9528767123288
"873",101,2011,1,2.680419921875,1.62329494953156,1.07772374153137,2.43840742111206,33,0.00454700000751764,61.4416438356164
"874",102,2000,0,2.08676767349243,NA,0.758242666721344,NA,33,0.00672300000507385,62.8642076502733
"875",102,2001,0,2.09090042114258,4.61512041091919,0.756523847579956,NA,33,0.00494999996889383,63.0301369863014
